"","Symbol","Price/Book Ratio","CurrentRatio","NetCurrentRatio","P.E.Ratio","Ask","BookPrice","Name","Trade.Time","Market.Capitalization","Earnings.Share","Price.Book","Shares.Outstanding","Currency","date","cash","shortTermInvestments","netReceivables","inventory","otherCurrentAssets","totalCurrentAssets","longTermInvestments","propertyPlantEquipment","otherAssets","totalAssets","accountsPayable","shortLongTermDebt","otherCurrentLiab","longTermDebt","otherLiab","totalCurrentLiabilities","totalLiab","commonStock","retainedEarnings","treasuryStock","otherStockholderEquity","totalStockholderEquity","netTangibleAssets","goodWill","intangibleAssets","deferredLongTermAssetCharges","capitalSurplus","minorityInterest","deferredLongTermLiab","X.ticker."
"56","INTU",-32.7665560420631,1.63130047340574,0.50705444473297,52.483032,465.42,-14.1592547895576,"Intuit Inc.","2022-08-19 16:00:04",130869624832,8.84,7.7267056,282076992,"USD","2022-04-30",3531000000,373000000,1168000000,NA,539000000,5858000000,98000000,1283000000,320000000,28514000000,900000000,NA,1678000000,6853000000,694000000,3591000000,11553000000,17479000000,13832000000,-14350000000,-53000000,16961000000,-3994000000,13731000000,7224000000,8000000,NA,NA,NA,"INTU"
"57","SPGI",-8.40765236151294,1.25756353368294,0.289690098963899,28.651585,379.9,-45.1874062968516,"S&P Global Inc.","2022-08-19 16:00:01",126703321088,13.26,3.239151,333500000,"USD","2022-06-30",3571000000,NA,2125000000,NA,8000000,6235000000,1859000000,889000000,837000000,64323000000,385000000,NA,4001000000,10776000000,5157000000,4958000000,21523000000,415000000,17298000000,-21522000000,-811000000,39433000000,-15070000000,34444000000,20059000000,NA,43242000000,3367000000,NA,"SPGI"
"58","AMGN",-5.08826419262124,1.53130448565541,0.339727472527473,21.331633,250.65,-49.3016849006442,"Amgen Inc.","2022-08-19 16:00:04",134192791552,11.76,55.475456,534931008,"USD","2022-06-30",5203000000,1980000000,5327000000,4554000000,2258000000,19322000000,979000000,5158000000,5043000000,59294000000,1256000000,817000000,NA,35705000000,8552000000,12618000000,56875000000,31343000000,-28252000000,-672000000,-672000000,2419000000,-26373000000,14865000000,13927000000,NA,NA,NA,NA,"AMGN"
"59","T",-1.26368434023555,0.701071377747057,0.118453865336658,8.154867,18.38,-14.5843387781651,"AT&T Inc.","2022-08-19 16:03:09",131332186112,2.26,1.1153474,7126000128,"USD","2022-06-30",4018000000,83000000,15903000000,3241000000,5203000000,34485000000,5638000000,146943000000,17693000000,426433000000,31069000000,5814000000,5844000000,129771000000,91875000000,49189000000,291126000000,7621000000,2128000000,-14853000000,2307000000,117746000000,-103928000000,92746000000,128928000000,NA,122850000000,17561000000,7936000000,"T"
"60","MS",2.23819754019959,2.00941561163746,0.895004640028979,12.163513,90,40.2153981060088,"Morgan Stanley","2022-08-19 16:03:06",154531872768,7.4,1.6526513,1716829952,"USD","2022-06-30",131286000000,259243000000,275770000000,NA,109914000000,958652000000,167412000000,NA,22909000000,1173776000000,231107000000,6671000000,112079000000,222238000000,371796000000,477080000000,1071114000000,20000000,92889000000,-27457000000,-5021000000,93846000000,69043000000,16757000000,8046000000,NA,28394000000,1066000000,NA,"MS"
"61","AMT",-5.06259750519092,0.499296406985003,0.0649165542789237,45.207577,274.51,-54.203402514187,"American Tower Corporation (REI","2022-08-19 16:00:01",127761735680,6.07,18.360096,465587008,"USD","2022-06-30",2066700000,NA,1169600000,NA,489300000,3725600000,29300000,28875200000,3291600000,68116800000,194500000,3603900000,1861400000,37209800000,4826800000,7461700000,57390600000,4800000,NA,-7652900000,-6370500000,6958700000,-25236400000,12969500000,19225600000,132600000,14606800000,3767500000,NA,"AMT"
"62","MDT",-35.597137001692,1.86049701468452,0.602707859588594,25.46917,95.15,-2.6687538720262,"Medtronic plc.","2022-08-19 16:00:01",126227447808,3.73,2.4056723,1328710016,"USD","2022-04-29",3714000000,6859000000,5551000000,4616000000,2319000000,23059000000,914000000,6267000000,4644000000,90981000000,2276000000,3724000000,1156000000,20316000000,4790000000,12394000000,38259000000,NA,30250000000,-2265000000,-2265000000,52551000000,-3546000000,40502000000,15595000000,3403000000,24566000000,171000000,NA,"MDT"
"63","IBM",-2.6275670349357,0.876020600427082,0.258231738361706,22.724585,138.37,-52.6608800428418,"International Business Machines","2022-08-19 16:00:02",124023791616,6.089,6.4388084,896320000,"USD","2022-06-30",7034000000,524000000,7307000000,1683000000,2569000000,27896000000,1678000000,8123000000,17880000000,127503000000,3707000000,5751000000,14529000000,44220000000,29673000000,31844000000,108027000000,57802000000,153298000000,-191691000000,-22169000000,19409000000,-47201000000,55039000000,11571000000,7073000000,NA,67000000,865000000,"IBM"
"64","ORCL",-4.07265062749898,1.62129055404644,0.274914178942337,32.639004,78.6,-19.3142030270657,"Oracle Corporation","2022-08-19 16:03:28",209623400448,2.41,-33.7018,2664930048,"USD","2022-05-31",21383000000,519000000,6744000000,314000000,NA,31633000000,NA,11616000000,20797000000,109297000000,1317000000,3749000000,11774000000,72110000000,20544000000,19511000000,115065000000,26808000000,-31336000000,-1692000000,-1692000000,-6220000000,-51471000000,43811000000,1440000000,12782000000,NA,452000000,NA,"ORCL"
"65","GS",1.20480819677035,1.6368965288647,0.982680712225019,7.8877597,348.95,289.896764667971,"Goldman Sachs Group, Inc. (The)","2022-08-19 16:00:02",119225409536,44.28,1.0625572,341356000,"USD","2022-06-30",288606000000,447684000000,348127000000,NA,73301000000,1456833000000,115476000000,20705000000,NA,1601224000000,279984000000,26292000000,254508000000,258966000000,331554000000,889997000000,1482509000000,9000000,136998000000,-88832000000,3291000000,107168000000,98958000000,6196000000,2014000000,NA,58993000000,844000000,NA,"GS"
"66","ELV",176.940123455344,1.36498931515213,0.825334563913244,20.17388,521.9,2.84582157060417,"Elevance Health, Inc.","2022-08-19 16:00:01",120850104320,24.96,3.375295,240000992,"USD","2022-06-30",6456000000,27337000000,14321000000,NA,5541000000,53655000000,6001000000,4691000000,1401000000,100877000000,26554000000,2248000000,10151000000,21165000000,3799000000,39308000000,65010000000,2000000,28825000000,-2149000000,-2149000000,35812000000,683000000,24367000000,10762000000,NA,9134000000,55000000,NA,"ELV"
"67","PYPL",14.6548171590551,1.2252356137044,0.951914959598918,58.52121,96.25,6.58895960154953,"PayPal Holdings, Inc.","2022-08-19 16:00:04",111669706752,1.65,5.6471133,1156480000,"USD","2022-06-30",4583000000,4723000000,6666000000,NA,37765000000,55252000000,6270000000,2474000000,1667000000,77810000000,156000000,418000000,41970000000,10198000000,2143000000,45095000000,58043000000,NA,16703000000,-14694000000,-564000000,19767000000,7620000000,11146000000,1001000000,NA,17758000000,NA,NA,"PYPL"
"68","SCHW",10.9527917279762,0.417168411103721,0.40190103938325,24.216394,74.19,7.03766680299045,"Charles Schwab Corporation (The","2022-08-19 16:00:01",140119064576,3.05,4.1419916,1817789952,"USD","2022-06-30",64550000000,54344000000,117072000000,NA,2379000000,238345000000,365329000000,3670000000,9187000000,637557000000,114880000000,NA,442003000000,21028000000,592000000,571340000000,593044000000,21000000,28174000000,-21294000000,-16022000000,33819000000,12793000000,11951000000,9075000000,NA,26918000000,NA,NA,"SCHW"
"69","ADP",-264.412519892236,0.993585780665607,0.915812903452206,37.117146,259.9,-0.98263129513606,"Automatic Data Processing, Inc.","2022-08-19 16:00:04",107959631872,7,33.520836,415516992,"USD","2022-06-30",1436300000,NA,3170600000,NA,50198000000,54804900000,NA,1103500000,3526200000,63068200000,110200000,1200000,51941700000,2987100000,1326200000,55158700000,59842900000,63900000,20696300000,-19329100000,-1993700000,3225300000,-408300000,2300500000,1333100000,157400000,1794200000,NA,2579700000,"ADP"
"70","NFLX",17.7263841423806,1.04543400006027,0.287471648447087,21.785006,240.5,13.6045796946146,"Netflix, Inc.","2022-08-19 16:00:04",107245297664,11.07,5.6219697,444705984,"USD","2022-06-30",5819449000,NA,765386000,NA,887640000,7840778000,NA,3703342000,21780879000,46350935000,504278000,NA,5399709000,14233303000,3202807000,7500022000,27274961000,4316870000,15727770000,-968666000,-144476000,19075974000,6050038000,NA,13025936000,NA,NA,NA,NA,"NFLX"
"71","BLK",31.9745807058824,1.72207274539113,0.197134415532563,18.80532,714.49,22.3255455604558,"BlackRock, Inc.","2022-08-19 16:00:02",107626438656,37.96,2.9056442,150768992,"USD","2022-06-30",6207000000,NA,3471000000,NA,7603000000,17281000000,3975000000,2443000000,68544000000,125966000000,1324000000,5000000,7298000000,6635000000,69176000000,10035000000,87661000000,2000000,28678000000,-11060000000,-1091000000,37089000000,3366000000,15346000000,18377000000,NA,19469000000,1216000000,NA,"BLK"
"72","CAT",11.9471254110841,1.44950454027552,0.642437412009549,15.660529,195.6,16.3721401434284,"Caterpillar, Inc.","2022-08-19 16:00:02",103259004928,12.49,6.5657415,527908992,"USD","2022-06-30",5213000000,659000000,7852000000,15881000000,NA,41982000000,2777000000,7852000000,4750000000,81107000000,8092000000,124000000,4574000000,9589000000,10166000000,28963000000,65348000000,6464000000,41263000000,-32000000000,-2499000000,15727000000,8643000000,6195000000,889000000,2121000000,NA,32000000,NA,"CAT"
"73","LMT",-59.9562334717369,1.27271072273803,0.520086296682041,25.43526,442,-7.33918657977311,"Lockheed Martin Corporation","2022-08-19 16:03:18",116674830336,17.3,10.161652,265152000,"USD","2022-06-26",1775000000,NA,15154000000,3431000000,613000000,20973000000,NA,7569000000,9838000000,51758000000,2309000000,NA,11235000000,11644000000,12203000000,16479000000,40326000000,264000000,19336000000,-8168000000,-8168000000,11432000000,-1946000000,10794000000,2584000000,2680000000,NA,NA,NA,"LMT"
"74","C",0.651072988038033,0.579833367033894,0.48904266214577,6.584481,52.53,80.8050759830428,"Citigroup, Inc.","2022-08-19 16:03:25",101890318336,7.99,0.5659972,1936710016,"USD","2022-06-30",266641000000,361334000000,80486000000,13000000,17389000000,1066738000000,513878000000,2800000000,773365000000,2380904000000,1321848000000,NA,120127000000,257425000000,81121000000,1839732000000,2181278000000,31000000,191261000000,-119483000000,-45495000000,180019000000,156496000000,19597000000,4526000000,NA,108210000000,612000000,NA,"C"
"75","DE",8.07125315045006,1.96655445421108,0.932112992347014,19.29332,369.59,45.7995785836747,"Deere & Company","2022-08-19 16:00:02",112981401600,19.16,5.906244,305636000,"USD","2022-07-31",4359000000,719000000,48892000000,9121000000,NA,63091000000,NA,5666000000,6471000000,86817000000,12986000000,NA,NA,32132000000,3472000000,32082000000,67686000000,19033000000,NA,NA,NA,19033000000,13998000000,3754000000,1281000000,1110000000,NA,98000000,NA,"DE"
"76","SBUX",-8.09440688509954,0.841128725126154,0.191972858962763,24.484507,86.88,-10.7382784445266,"Starbucks Corporation","2022-08-19 16:00:04",99731996672,3.55,-11.50344,1147399936,"USD","2022-07-03",3177500000,76900000,1300400000,2132900000,47100000,7067500000,649700000,14445300000,2339100000,28156200000,1489800000,999100000,3300400000,13930800000,6927500000,8402400000,36815100000,1100000,-8719700000,-65000000,-65000000,-8666500000,-12321100000,3451200000,203400000,1752900000,117100000,7600000,NA,"SBUX"
"77","PLD",2.87640236407128,1.04778925375638,0.052622899347574,26.816,134.44,46.6137834266017,"Prologis, Inc.","2022-08-19 16:04:00",99269877760,5,2.8763273,740377984,"USD","2022-06-30",437515000,NA,NA,NA,636664000,1099286000,8443644000,47511135000,2709752000,59763817000,1042086000,NA,7062000,18040832000,1316199000,1049148000,20889879000,7404000,NA,-1069525000,-1069525000,34511819000,34511819000,NA,NA,NA,35573940000,4298171000,NA,"PLD"
"78","AXP",5.23516749731009,1.62634200533615,0.980979111626195,16.588959,162.17,30.9904141013957,"American Express Company","2022-08-19 16:03:16",121639116800,9.78,5.2438674,749747968,"USD","2022-06-30",24898000000,293000000,152323000000,NA,1086000000,178600000000,4065000000,5093000000,17540000000,205298000000,107782000000,NA,NA,40495000000,31751000000,109817000000,182063000000,151000000,14751000000,-3143000000,-3143000000,23235000000,23235000000,NA,NA,NA,11476000000,NA,NA,"AXP"
"79","NOW",30.697039397575,1.12418300653595,0.771858714533874,541.2046,478.57,15.5148514851485,"ServiceNow, Inc.","2022-08-19 16:00:02",96204521472,0.88,22.894915,202000000,"USD","2022-06-30",1664000000,2170000000,853000000,NA,329000000,5332000000,1839000000,1480000000,1391000000,11102000000,265000000,NA,3686000000,1485000000,108000000,4743000000,6908000000,NA,108000000,-100000000,-100000000,4194000000,3134000000,803000000,257000000,642000000,4186000000,NA,640000000,"NOW"
"80","AMAT",11.3494450114713,2.25874432899166,1.09530906252218,14.006694,104.46,9.21895233416332,"Applied Materials, Inc.","2022-08-19 16:00:04",91022548992,7.47,7.48962,869947008,"USD","2022-07-31",2956000000,592000000,4956000000,5506000000,1424000000,15434000000,2047000000,2194000000,2436000000,26161000000,4005000000,NA,2828000000,5456000000,1802000000,6833000000,14091000000,12070000000,NA,NA,NA,12070000000,8020000000,3713000000,337000000,2436000000,NA,NA,NA,"AMAT"
"81","BA",-3.81270931441633,1.25001474073987,0.705396952152792,NA,162.75,-42.7307672949034,"Boeing Company (The)","2022-08-19 16:00:01",96743686144,-8.285,-6.4942,593811008,"USD","2022-06-30",10090000000,1358000000,12390000000,79917000000,2086000000,106000000000,981000000,10617000000,5853000000,135479000000,9575000000,5106000000,52254000000,50378000000,13677000000,84799000000,150270000000,5061000000,33382000000,-62806000000,-11487000000,-14888000000,-25374000000,8055000000,2431000000,106000000,9475000000,97000000,NA,"BA"
"82","CI",-2.69304361800325,0.827590782431775,0.350843310238789,17.480907,293.4,-108.791410479949,"Cigna Corporation","2022-08-19 16:00:02",89392889856,16.76,2.0154645,305116000,"USD","2022-06-30",4421000000,754000000,18290000000,3781000000,10176000000,37422000000,16724000000,4104000000,14552000000,152630000000,29228000000,80000000,6939000000,30949000000,30070000000,45218000000,106663000000,4000000,34626000000,-18668000000,-2080000000,45892000000,-33194000000,45810000000,34018000000,NA,29930000000,75000000,NA,"CI"
"83","MDLZ",-6.92757357420153,0.678303137428193,0.239463352486935,23.767273,65.47,-9.43476083013358,"Mondelez International, Inc.","2022-08-19 16:00:04",89580453888,2.75,3.260338,1370569984,"USD","2022-06-30",1924000000,NA,3182000000,3038000000,940000000,9210000000,4655000000,9379000000,2328000000,66014000000,6787000000,746000000,2545000000,17861000000,6533000000,13578000000,38461000000,NA,31431000000,-36006000000,-10638000000,27511000000,-12931000000,22103000000,18339000000,551000000,32086000000,42000000,NA,"MDLZ"
"84","ADI",-21.355770359657,1.92106590157877,0.342125184906831,49.70414,171.29,-7.86672656351683,"Analog Devices, Inc.","2022-08-19 16:00:04",86409461760,3.38,2.3584244,514342016,"USD","2022-07-30",1524960000,NA,1742646000,1203394000,NA,4689708000,68128000,2180048000,2723507000,50346170000,545068000,NA,526901000,6252839000,5013539000,2441201000,13707579000,85725000,8175444000,-212634000,-212634000,36638591000,-4046188000,26920335000,13764444000,2297122000,28590056000,NA,NA,"ADI"
"85","MMC",-10.9786512786885,1.16433865450399,0.36269591084669,25.909502,173.37,-15.6467306797504,"Marsh & McLennan Companies, Inc","2022-08-19 16:04:35",85721309184,6.63,8.019982,499017984,"USD","2022-06-30",909000000,NA,6665000000,NA,595000000,8169000000,454000000,2607000000,3709000000,33440000000,3029000000,1311000000,448000000,10487000000,3268000000,7016000000,22523000000,561000000,19880000000,-10792000000,-5363000000,10693000000,-7808000000,15963000000,2538000000,537000000,1044000000,224000000,NA,"MMC"
"86","BKNG",-108.318511184314,1.45146858587823,0.728319750134205,56.89531,2085.79,-19.2665125345664,"Booking Holdings Inc. Common St","2022-08-19 16:00:05",82863661056,36.68,20.935986,39706200,"USD","2022-06-30",11841000000,25000000,2249000000,NA,317000000,14924000000,2381000000,1303000000,1118000000,24493000000,2240000000,1283000000,4519000000,8190000000,1696000000,10282000000,20491000000,NA,24640000000,-26916000000,-252000000,4002000000,-765000000,2842000000,1925000000,NA,6278000000,NA,NA,"BKNG"
"87","GE",103.051833576784,1.12573538964052,0.405473335205016,NA,77.72,0.754183564755883,"General Electric Company","2022-08-19 16:00:02",85223866368,-4.538,2.4600387,1096550016,"USD","2022-06-30",10690000000,6745000000,20477000000,17553000000,5193000000,60658000000,36859000000,14790000000,39417000000,185540000000,17030000000,4811000000,31906000000,27571000000,31971000000,53883000000,149598000000,15000000,82981000000,-48353000000,32530000000,34643000000,827000000,25790000000,8026000000,10956000000,NA,1293000000,2609000000,"GE"
"88","DUK",3.06418168532771,0.698803191489362,0.0957044346393596,22.923077,113.73,36.9560321429242,"Duke Energy Corporation (Holdin","2022-08-19 16:03:27",87191289856,4.94,1.8257743,769969024,"USD","2022-06-30",428000000,NA,3928000000,3208000000,3700000000,11561000000,1550000000,115073000000,24896000000,172383000000,3971000000,3173000000,4971000000,63151000000,40065000000,16544000000,120799000000,1000000,3457000000,-73000000,-73000000,47758000000,28455000000,19303000000,NA,NA,44373000000,1864000000,12863000000,"DUK"
